Source,Destination,Q,hour,weather,day,Start_Latitude,Start_Longitude,End_Latitude,End_Longitude
Financial District,Fenway,9.340689879489092,10,Rain,2,42.3559,-71.055,42.3468,-71.0923
Haymarket Square,Fenway,0.0,10,Rain,2,42.3638,-71.0585,42.3468,-71.0923
North End,Fenway,0.0,10,Rain,2,42.3652,-71.0555,42.3468,-71.0923
North Station,Fenway,9.634623151467691,10,Rain,2,42.3664,-71.062,42.3468,-71.0923
Northeastern University,Fenway,0.0,10,Rain,2,42.3399,-71.0899,42.3468,-71.0923
South Station,Fenway,0.0,10,Rain,2,42.3519,-71.0552,42.3468,-71.0923
Theatre District,Fenway,9.739226628702108,10,Rain,2,42.3519,-71.0643,42.3468,-71.0923
West End,Fenway,9.699658295075825,10,Rain,2,42.3652,-71.0641,42.3468,-71.0923
Back Bay,Financial District,0.0,10,Rain,2,42.3495,-71.0795,42.3559,-71.055
Beacon Hill,Financial District,0.0,10,Rain,2,42.3562,-71.0694,42.3559,-71.055
Boston University,Financial District,11.03621839768715,10,Rain,2,42.3505,-71.1054,42.3559,-71.055
Fenway,Financial District,11.075508362962928,10,Rain,2,42.3468,-71.0923,42.3559,-71.055
Financial District,Financial District,0.0,10,Rain,2,42.3559,-71.055,42.3559,-71.055
Haymarket Square,Financial District,17.64988750262809,10,Rain,2,42.3638,-71.0585,42.3559,-71.055
North End,Financial District,21.665080297863305,10,Rain,2,42.3652,-71.0555,42.3559,-71.055
North Station,Financial District,0.0,10,Rain,2,42.3664,-71.062,42.3559,-71.055
Northeastern University,Financial District,17.973329173285425,10,Rain,2,42.3399,-71.0899,42.3559,-71.055
South Station,Financial District,25.767694843128275,10,Rain,2,42.3519,-71.0552,42.3559,-71.055
Theatre District,Financial District,0.0,10,Rain,2,42.3519,-71.0643,42.3559,-71.055
West End,Financial District,0.0,10,Rain,2,42.3652,-71.0641,42.3559,-71.055
Back Bay,Haymarket Square,12.648704583718759,10,Rain,2,42.3495,-71.0795,42.3638,-71.0585
Beacon Hill,Haymarket Square,19.003894378237927,10,Rain,2,42.3562,-71.0694,42.3638,-71.0585
Boston University,Haymarket Square,0.0,10,Rain,2,42.3505,-71.1054,42.3638,-71.0585
Fenway,Haymarket Square,0.0,10,Rain,2,42.3468,-71.0923,42.3638,-71.0585
Financial District,Haymarket Square,16.837958011789407,10,Rain,2,42.3559,-71.055,42.3638,-71.0585
Haymarket Square,Haymarket Square,0.0,10,Rain,2,42.3638,-71.0585,42.3638,-71.0585
North End,Haymarket Square,0.0,10,Rain,2,42.3652,-71.0555,42.3638,-71.0585
North Station,Haymarket Square,24.961550986567932,10,Rain,2,42.3664,-71.062,42.3638,-71.0585
Northeastern University,Haymarket Square,0.0,10,Rain,2,42.3399,-71.0899,42.3638,-71.0585
South Station,Haymarket Square,0.0,10,Rain,2,42.3519,-71.0552,42.3638,-71.0585
Theatre District,Haymarket Square,11.347425287407892,10,Rain,2,42.3519,-71.0643,42.3638,-71.0585
West End,Haymarket Square,22.556573549237736,10,Rain,2,42.3652,-71.0641,42.3638,-71.0585
Back Bay,North End,11.034423866454718,10,Rain,2,42.3495,-71.0795,42.3652,-71.0555
Beacon Hill,North End,10.696799806675985,10,Rain,2,42.3562,-71.0694,42.3652,-71.0555
Boston University,North End,0.0,10,Rain,2,42.3505,-71.1054,42.3652,-71.0555
Fenway,North End,0.0,10,Rain,2,42.3468,-71.0923,42.3652,-71.0555
Financial District,North End,14.814663408357072,10,Rain,2,42.3559,-71.055,42.3652,-71.0555
Haymarket Square,North End,0.0,10,Rain,2,42.3638,-71.0585,42.3652,-71.0555
North End,North End,0.0,10,Rain,2,42.3652,-71.0555,42.3652,-71.0555
North Station,North End,13.96637102439156,10,Rain,2,42.3664,-71.062,42.3652,-71.0555
Northeastern University,North End,0.0,10,Rain,2,42.3399,-71.0899,42.3652,-71.0555
South Station,North End,0.0,10,Rain,2,42.3519,-71.0552,42.3652,-71.0555
Theatre District,North End,10.736836710567387,10,Rain,2,42.3519,-71.0643,42.3652,-71.0555
West End,North End,11.187365747594416,10,Rain,2,42.3652,-71.0641,42.3652,-71.0555
Back Bay,North Station,0.0,10,Rain,2,42.3495,-71.0795,42.3664,-71.062
Beacon Hill,North Station,0.0,10,Rain,2,42.3562,-71.0694,42.3664,-71.062
Boston University,North Station,10.668758242589822,10,Rain,2,42.3505,-71.1054,42.3664,-71.062
Fenway,North Station,10.715081154820755,10,Rain,2,42.3468,-71.0923,42.3664,-71.062
Financial District,North Station,0.0,10,Rain,2,42.3559,-71.055,42.3664,-71.062
Haymarket Square,North Station,26.127974241347168,10,Rain,2,42.3638,-71.0585,42.3664,-71.062
North End,North Station,11.794770365940167,10,Rain,2,42.3652,-71.0555,42.3664,-71.062
North Station,North Station,0.0,10,Rain,2,42.3664,-71.062,42.3664,-71.062
Northeastern University,North Station,11.870903178147987,10,Rain,2,42.3399,-71.0899,42.3664,-71.062
South Station,North Station,14.93457935281412,10,Rain,2,42.3519,-71.0552,42.3664,-71.062
Theatre District,North Station,0.0,10,Rain,2,42.3519,-71.0643,42.3664,-71.062
West End,North Station,0.0,10,Rain,2,42.3652,-71.0641,42.3664,-71.062
Back Bay,Northeastern University,15.706324821672704,10,Rain,2,42.3495,-71.0795,42.3399,-71.0899
Beacon Hill,Northeastern University,10.061489238790367,10,Rain,2,42.3562,-71.0694,42.3399,-71.0899
Boston University,Northeastern University,0.0,10,Rain,2,42.3505,-71.1054,42.3399,-71.0899
Fenway,Northeastern University,0.0,10,Rain,2,42.3468,-71.0923,42.3399,-71.0899
Financial District,Northeastern University,11.219675561518716,10,Rain,2,42.3559,-71.055,42.3399,-71.0899
Haymarket Square,Northeastern University,0.0,10,Rain,2,42.3638,-71.0585,42.3399,-71.0899
North End,Northeastern University,0.0,10,Rain,2,42.3652,-71.0555,42.3399,-71.0899
North Station,Northeastern University,10.664954220485669,10,Rain,2,42.3664,-71.062,42.3399,-71.0899
Northeastern University,Northeastern University,0.0,10,Rain,2,42.3399,-71.0899,42.3399,-71.0899
South Station,Northeastern University,0.0,10,Rain,2,42.3519,-71.0552,42.3399,-71.0899
Theatre District,Northeastern University,10.220110908528037,10,Rain,2,42.3519,-71.0643,42.3399,-71.0899
West End,Northeastern University,9.825565432896875,10,Rain,2,42.3652,-71.0641,42.3399,-71.0899
Back Bay,South Station,12.872800921527967,10,Rain,2,42.3495,-71.0795,42.3519,-71.0552
Beacon Hill,South Station,10.912872301787619,10,Rain,2,42.3562,-71.0694,42.3519,-71.0552
Boston University,South Station,0.0,10,Rain,2,42.3505,-71.1054,42.3519,-71.0552
Fenway,South Station,0.0,10,Rain,2,42.3468,-71.0923,42.3519,-71.0552
Financial District,South Station,29.256850981883893,10,Rain,2,42.3559,-71.055,42.3519,-71.0552
Haymarket Square,South Station,0.0,10,Rain,2,42.3638,-71.0585,42.3519,-71.0552
North End,South Station,0.0,10,Rain,2,42.3652,-71.0555,42.3519,-71.0552
North Station,South Station,13.78722972683071,10,Rain,2,42.3664,-71.062,42.3519,-71.0552
Northeastern University,South Station,0.0,10,Rain,2,42.3399,-71.0899,42.3519,-71.0552
South Station,South Station,0.0,10,Rain,2,42.3519,-71.0552,42.3519,-71.0552
Theatre District,South Station,24.1812047855019,10,Rain,2,42.3519,-71.0643,42.3519,-71.0552
West End,South Station,10.947277229060354,10,Rain,2,42.3652,-71.0641,42.3519,-71.0552
Back Bay,Theatre District,0.0,10,Rain,2,42.3495,-71.0795,42.3519,-71.0643
Beacon Hill,Theatre District,0.0,10,Rain,2,42.3562,-71.0694,42.3519,-71.0643
Boston University,Theatre District,10.530113249285751,10,Rain,2,42.3505,-71.1054,42.3519,-71.0643
Fenway,Theatre District,10.588517556060431,10,Rain,2,42.3468,-71.0923,42.3519,-71.0643
Financial District,Theatre District,0.0,10,Rain,2,42.3559,-71.055,42.3519,-71.0643
Haymarket Square,Theatre District,14.851355912533903,10,Rain,2,42.3638,-71.0585,42.3519,-71.0643
North End,Theatre District,11.066643469690218,10,Rain,2,42.3652,-71.0555,42.3519,-71.0643
North Station,Theatre District,0.0,10,Rain,2,42.3664,-71.062,42.3519,-71.0643
Northeastern University,Theatre District,11.729797673308704,10,Rain,2,42.3399,-71.0899,42.3519,-71.0643
South Station,Theatre District,15.386159344661138,10,Rain,2,42.3519,-71.0552,42.3519,-71.0643
Theatre District,Theatre District,0.0,10,Rain,2,42.3519,-71.0643,42.3519,-71.0643
West End,Theatre District,0.0,10,Rain,2,42.3652,-71.0641,42.3519,-71.0643
Back Bay,West End,0.0,10,Rain,2,42.3495,-71.0795,42.3652,-71.0641
Beacon Hill,West End,0.0,10,Rain,2,42.3562,-71.0694,42.3652,-71.0641
Boston University,West End,10.335263905564435,10,Rain,2,42.3505,-71.1054,42.3652,-71.0641
Fenway,West End,10.375376532355656,10,Rain,2,42.3468,-71.0923,42.3652,-71.0641
Financial District,West End,0.0,10,Rain,2,42.3559,-71.055,42.3652,-71.0641
Haymarket Square,West End,17.702494281804288,10,Rain,2,42.3638,-71.0585,42.3652,-71.0641
North End,West End,11.197431342335326,10,Rain,2,42.3652,-71.0555,42.3652,-71.0641
North Station,West End,0.0,10,Rain,2,42.3664,-71.062,42.3652,-71.0641
Northeastern University,West End,11.01751631912777,10,Rain,2,42.3399,-71.0899,42.3652,-71.0641
South Station,West End,13.986743228524618,10,Rain,2,42.3519,-71.0552,42.3652,-71.0641
Theatre District,West End,0.0,10,Rain,2,42.3519,-71.0643,42.3652,-71.0641
West End,West End,0.0,10,Rain,2,42.3652,-71.0641,42.3652,-71.0641
Back Bay,Back Bay,0.0,10,Rain,3,42.3495,-71.0795,42.3495,-71.0795
Beacon Hill,Back Bay,0.0,10,Rain,3,42.3562,-71.0694,42.3495,-71.0795
Boston University,Back Bay,13.14743492192426,10,Rain,3,42.3505,-71.1054,42.3495,-71.0795
Fenway,Back Bay,12.951454227000044,10,Rain,3,42.3468,-71.0923,42.3495,-71.0795
Financial District,Back Bay,0.0,10,Rain,3,42.3559,-71.055,42.3495,-71.0795
Haymarket Square,Back Bay,10.938266479082426,10,Rain,3,42.3638,-71.0585,42.3495,-71.0795
North End,Back Bay,9.91738909793501,10,Rain,3,42.3652,-71.0555,42.3495,-71.0795
North Station,Back Bay,0.0,10,Rain,3,42.3664,-71.062,42.3495,-71.0795
Northeastern University,Back Bay,11.664208704386875,10,Rain,3,42.3399,-71.0899,42.3495,-71.0795
South Station,Back Bay,10.644893525620187,10,Rain,3,42.3519,-71.0552,42.3495,-71.0795
Theatre District,Back Bay,0.0,10,Rain,3,42.3519,-71.0643,42.3495,-71.0795
West End,Back Bay,0.0,10,Rain,3,42.3652,-71.0641,42.3495,-71.0795
Back Bay,Beacon Hill,0.0,10,Rain,3,42.3495,-71.0795,42.3562,-71.0694
Beacon Hill,Beacon Hill,0.0,10,Rain,3,42.3562,-71.0694,42.3562,-71.0694
Boston University,Beacon Hill,10.12351520479694,10,Rain,3,42.3505,-71.1054,42.3562,-71.0694
Fenway,Beacon Hill,10.103732318496071,10,Rain,3,42.3468,-71.0923,42.3562,-71.0694
Financial District,Beacon Hill,0.0,10,Rain,3,42.3559,-71.055,42.3562,-71.0694
Haymarket Square,Beacon Hill,13.110605109740488,10,Rain,3,42.3638,-71.0585,42.3562,-71.0694
North End,Beacon Hill,10.356947044084068,10,Rain,3,42.3652,-71.0555,42.3562,-71.0694
North Station,Beacon Hill,0.0,10,Rain,3,42.3664,-71.062,42.3562,-71.0694
Northeastern University,Beacon Hill,10.57712432896574,10,Rain,3,42.3399,-71.0899,42.3562,-71.0694
South Station,Beacon Hill,12.146853786770414,10,Rain,3,42.3519,-71.0552,42.3562,-71.0694
Theatre District,Beacon Hill,0.0,10,Rain,3,42.3519,-71.0643,42.3562,-71.0694
West End,Beacon Hill,0.0,10,Rain,3,42.3652,-71.0641,42.3562,-71.0694
Back Bay,Boston University,10.643343229356915,10,Rain,3,42.3495,-71.0795,42.3505,-71.1054
Beacon Hill,Boston University,9.880382412423133,10,Rain,3,42.3562,-71.0694,42.3505,-71.1054
Boston University,Boston University,0.0,10,Rain,3,42.3505,-71.1054,42.3505,-71.1054
Fenway,Boston University,0.0,10,Rain,3,42.3468,-71.0923,42.3505,-71.1054
Financial District,Boston University,9.285728591906368,10,Rain,3,42.3559,-71.055,42.3505,-71.1054
Haymarket Square,Boston University,0.0,10,Rain,3,42.3638,-71.0585,42.3505,-71.1054
North End,Boston University,0.0,10,Rain,3,42.3652,-71.0555,42.3505,-71.1054
North Station,Boston University,9.69308273872744,10,Rain,3,42.3664,-71.062,42.3505,-71.1054
Northeastern University,Boston University,0.0,10,Rain,3,42.3399,-71.0899,42.3505,-71.1054
South Station,Boston University,0.0,10,Rain,3,42.3519,-71.0552,42.3505,-71.1054
Theatre District,Boston University,9.80452093456882,10,Rain,3,42.3519,-71.0643,42.3505,-71.1054
West End,Boston University,9.730748124910189,10,Rain,3,42.3652,-71.0641,42.3505,-71.1054
Back Bay,Fenway,10.72072341574436,10,Rain,3,42.3495,-71.0795,42.3468,-71.0923
Beacon Hill,Fenway,9.852331221370566,10,Rain,3,42.3562,-71.0694,42.3468,-71.0923
Boston University,Fenway,0.0,10,Rain,3,42.3505,-71.1054,42.3468,-71.0923
Fenway,Fenway,0.0,10,Rain,3,42.3468,-71.0923,42.3468,-71.0923
Financial District,Fenway,9.33947976063988,10,Rain,3,42.3559,-71.055,42.3468,-71.0923
Haymarket Square,Fenway,0.0,10,Rain,3,42.3638,-71.0585,42.3468,-71.0923
North End,Fenway,0.0,10,Rain,3,42.3652,-71.0555,42.3468,-71.0923
North Station,Fenway,9.634642774662428,10,Rain,3,42.3664,-71.062,42.3468,-71.0923
Northeastern University,Fenway,0.0,10,Rain,3,42.3399,-71.0899,42.3468,-71.0923
South Station,Fenway,0.0,10,Rain,3,42.3519,-71.0552,42.3468,-71.0923
Theatre District,Fenway,9.738641331771916,10,Rain,3,42.3519,-71.0643,42.3468,-71.0923
West End,Fenway,9.69913164726062,10,Rain,3,42.3652,-71.0641,42.3468,-71.0923
Back Bay,Financial District,0.0,10,Rain,3,42.3495,-71.0795,42.3559,-71.055
Beacon Hill,Financial District,0.0,10,Rain,3,42.3562,-71.0694,42.3559,-71.055
Boston University,Financial District,11.035032296661099,10,Rain,3,42.3505,-71.1054,42.3559,-71.055
Fenway,Financial District,11.074325597872186,10,Rain,3,42.3468,-71.0923,42.3559,-71.055
Financial District,Financial District,0.0,10,Rain,3,42.3559,-71.055,42.3559,-71.055
Haymarket Square,Financial District,17.644041343751226,10,Rain,3,42.3638,-71.0585,42.3559,-71.055
North End,Financial District,21.657155352415643,10,Rain,3,42.3652,-71.0555,42.3559,-71.055
North Station,Financial District,0.0,10,Rain,3,42.3664,-71.062,42.3559,-71.055
Northeastern University,Financial District,17.966573159965648,10,Rain,3,42.3399,-71.0899,42.3559,-71.055
South Station,Financial District,25.756218571055687,10,Rain,3,42.3519,-71.0552,42.3559,-71.055
Theatre District,Financial District,0.0,10,Rain,3,42.3519,-71.0643,42.3559,-71.055
West End,Financial District,0.0,10,Rain,3,42.3652,-71.0641,42.3559,-71.055
Back Bay,Haymarket Square,12.642078050087699,10,Rain,3,42.3495,-71.0795,42.3638,-71.0585
Beacon Hill,Haymarket Square,18.994797933642204,10,Rain,3,42.3562,-71.0694,42.3638,-71.0585
Boston University,Haymarket Square,0.0,10,Rain,3,42.3505,-71.1054,42.3638,-71.0585
Fenway,Haymarket Square,0.0,10,Rain,3,42.3468,-71.0923,42.3638,-71.0585
Financial District,Haymarket Square,16.83593274038135,10,Rain,3,42.3559,-71.055,42.3638,-71.0585
Haymarket Square,Haymarket Square,0.0,10,Rain,3,42.3638,-71.0585,42.3638,-71.0585
North End,Haymarket Square,0.0,10,Rain,3,42.3652,-71.0555,42.3638,-71.0585
North Station,Haymarket Square,24.948962736817787,10,Rain,3,42.3664,-71.062,42.3638,-71.0585
Northeastern University,Haymarket Square,0.0,10,Rain,3,42.3399,-71.0899,42.3638,-71.0585
South Station,Haymarket Square,0.0,10,Rain,3,42.3519,-71.0552,42.3638,-71.0585
Theatre District,Haymarket Square,11.345770247042292,10,Rain,3,42.3519,-71.0643,42.3638,-71.0585
West End,Haymarket Square,22.545442066839943,10,Rain,3,42.3652,-71.0641,42.3638,-71.0585
Back Bay,North End,11.030388999617198,10,Rain,3,42.3495,-71.0795,42.3652,-71.0555
Beacon Hill,North End,10.69588398665676,10,Rain,3,42.3562,-71.0694,42.3652,-71.0555
Boston University,North End,0.0,10,Rain,3,42.3505,-71.1054,42.3652,-71.0555
Fenway,North End,0.0,10,Rain,3,42.3468,-71.0923,42.3652,-71.0555
Financial District,North End,14.812266887244997,10,Rain,3,42.3559,-71.055,42.3652,-71.0555
Haymarket Square,North End,0.0,10,Rain,3,42.3638,-71.0585,42.3652,-71.0555
North End,North End,0.0,10,Rain,3,42.3652,-71.0555,42.3652,-71.0555
North Station,North End,13.963130439274781,10,Rain,3,42.3664,-71.062,42.3652,-71.0555
Northeastern University,North End,0.0,10,Rain,3,42.3399,-71.0899,42.3652,-71.0555
South Station,North End,0.0,10,Rain,3,42.3519,-71.0552,42.3652,-71.0555
Theatre District,North End,10.73592148743202,10,Rain,3,42.3519,-71.0643,42.3652,-71.0555
West End,North End,11.186279076151271,10,Rain,3,42.3652,-71.0641,42.3652,-71.0555
Back Bay,North Station,0.0,10,Rain,3,42.3495,-71.0795,42.3664,-71.062
Beacon Hill,North Station,0.0,10,Rain,3,42.3562,-71.0694,42.3664,-71.062
Boston University,North Station,10.667464903587561,10,Rain,3,42.3505,-71.1054,42.3664,-71.062
Fenway,North Station,10.713763026594302,10,Rain,3,42.3468,-71.0923,42.3664,-71.062
Financial District,North Station,0.0,10,Rain,3,42.3559,-71.055,42.3664,-71.062
Haymarket Square,North Station,26.11481379842656,10,Rain,3,42.3638,-71.0585,42.3664,-71.062
North End,North Station,11.793105782458959,10,Rain,3,42.3652,-71.0555,42.3664,-71.062
North Station,North Station,0.0,10,Rain,3,42.3664,-71.062,42.3664,-71.062
Northeastern University,North Station,11.865940642984588,10,Rain,3,42.3399,-71.0899,42.3664,-71.062
South Station,North Station,14.931285169494826,10,Rain,3,42.3519,-71.0552,42.3664,-71.062
Theatre District,North Station,0.0,10,Rain,3,42.3519,-71.0643,42.3664,-71.062
West End,North Station,0.0,10,Rain,3,42.3652,-71.0641,42.3664,-71.062
Back Bay,Northeastern University,15.699889454640926,10,Rain,3,42.3495,-71.0795,42.3399,-71.0899
Beacon Hill,Northeastern University,10.061783557190148,10,Rain,3,42.3562,-71.0694,42.3399,-71.0899
Boston University,Northeastern University,0.0,10,Rain,3,42.3505,-71.1054,42.3399,-71.0899
Fenway,Northeastern University,0.0,10,Rain,3,42.3468,-71.0923,42.3399,-71.0899
Financial District,Northeastern University,11.223184511685158,10,Rain,3,42.3559,-71.055,42.3399,-71.0899
Haymarket Square,Northeastern University,0.0,10,Rain,3,42.3638,-71.0585,42.3399,-71.0899
North End,Northeastern University,0.0,10,Rain,3,42.3652,-71.0555,42.3399,-71.0899
North Station,Northeastern University,10.66752747819602,10,Rain,3,42.3664,-71.062,42.3399,-71.0899
Northeastern University,Northeastern University,0.0,10,Rain,3,42.3399,-71.0899,42.3399,-71.0899
South Station,Northeastern University,0.0,10,Rain,3,42.3519,-71.0552,42.3399,-71.0899
Theatre District,Northeastern University,10.220998016967364,10,Rain,3,42.3519,-71.0643,42.3399,-71.0899
West End,Northeastern University,9.82704699566077,10,Rain,3,42.3652,-71.0641,42.3399,-71.0899
Back Bay,South Station,12.874579878158983,10,Rain,3,42.3495,-71.0795,42.3519,-71.0552
Beacon Hill,South Station,10.905542573448852,10,Rain,3,42.3562,-71.0694,42.3519,-71.0552
Boston University,South Station,0.0,10,Rain,3,42.3505,-71.1054,42.3519,-71.0552
Fenway,South Station,0.0,10,Rain,3,42.3468,-71.0923,42.3519,-71.0552
Financial District,South Station,29.244929571647937,10,Rain,3,42.3559,-71.055,42.3519,-71.0552
Haymarket Square,South Station,0.0,10,Rain,3,42.3638,-71.0585,42.3519,-71.0552
North End,South Station,0.0,10,Rain,3,42.3652,-71.0555,42.3519,-71.0552
North Station,South Station,13.786412823347057,10,Rain,3,42.3664,-71.062,42.3519,-71.0552
Northeastern University,South Station,0.0,10,Rain,3,42.3399,-71.0899,42.3519,-71.0552
South Station,South Station,0.0,10,Rain,3,42.3519,-71.0552,42.3519,-71.0552
Theatre District,South Station,24.16996389554616,10,Rain,3,42.3519,-71.0643,42.3519,-71.0552
West End,South Station,10.945938470843263,10,Rain,3,42.3652,-71.0641,42.3519,-71.0552
Back Bay,Theatre District,0.0,10,Rain,3,42.3495,-71.0795,42.3519,-71.0643
Beacon Hill,Theatre District,0.0,10,Rain,3,42.3562,-71.0694,42.3519,-71.0643
Boston University,Theatre District,10.528935174396217,10,Rain,3,42.3505,-71.1054,42.3519,-71.0643
Fenway,Theatre District,10.587371271533055,10,Rain,3,42.3468,-71.0923,42.3519,-71.0643
Financial District,Theatre District,0.0,10,Rain,3,42.3559,-71.055,42.3519,-71.0643
Haymarket Square,Theatre District,14.849410798193736,10,Rain,3,42.3638,-71.0585,42.3519,-71.0643
North End,Theatre District,11.065523948627098,10,Rain,3,42.3652,-71.0555,42.3519,-71.0643
North Station,Theatre District,0.0,10,Rain,3,42.3664,-71.062,42.3519,-71.0643
Northeastern University,Theatre District,11.730009704882809,10,Rain,3,42.3399,-71.0899,42.3519,-71.0643
South Station,Theatre District,15.379008430588218,10,Rain,3,42.3519,-71.0552,42.3519,-71.0643
Theatre District,Theatre District,0.0,10,Rain,3,42.3519,-71.0643,42.3519,-71.0643
West End,Theatre District,0.0,10,Rain,3,42.3652,-71.0641,42.3519,-71.0643
Back Bay,West End,0.0,10,Rain,3,42.3495,-71.0795,42.3652,-71.0641
